Data Godzina,Numer,Opis,Typ,Miejsce,Status,Kwota Mandatu,Data Zakończenia
2018-03-30 08:40:00,INT-13845/18,Kontrola parkowania za znakiem b-36 ul . Błogosławionego Czesława/Oławska,NIEPRAWIDŁOWE PARKOWANIE,BŁOGOSŁAWIONEGO CZESŁAWA /,MANDAT,100,2018-03-30 10:25:38
2018-03-30 08:45:00,INT-14105/18,postój w strefie zam. niszcząz roślinność .blokowanie basa ruchu,NIEPRAWIDŁOWE PARKOWANIE,ZAKŁADOWA /,0,,2018-04-03 08:39:16
2018-03-30 08:48:51,INT-13823/18,"parkowanie na trawniku,niszczenie zieleni.",NISZCZENIE ZIELENI,WOJROWICKA 42-48/,0,,2018-03-30 10:57:35
2018-03-30 09:00:00,INT-13853/18,Kontrola parkowania za znakiem b36 +t24,NIEPRAWIDŁOWE PARKOWANIE,PLAC SOLNY /,MANDAT,100,2018-03-30 10:58:30
2018-03-30 09:05:58,INT-13827/18,Według zgłoszenia skrzyżowanie ul. Grabiszyńska a Hallera przy kiosku ruchu handel kwiatami.,HANDEL,GRABISZYŃSKA /,100,,2018-03-30 10:02:14
2018-03-30 09:15:07,INT-13831/18,PARKOWANIE ZA B-36 T-24,LAWETY,NOŻOWNICZA /,0,,2018-03-30 09:15:14
2018-03-30 09:17:51,INT-13832/18,D-40- parkowanie w miejscach niewyznaczonych.,NIEPRAWIDŁOWE PARKOWANIE,RODZINNA 23/,0,,2018-03-30 14:14:03
2018-03-30 09:20:00,INT-13851/18,"parkowanie na chodniku pojazdu powyżej 2,5 tony ",NIEPRAWIDŁOWE PARKOWANIE,PIŁSUDSKIEGO JÓZEFA /,MANDAT,100,2018-03-30 10:45:45
2018-03-30 09:40:50,INT-13838/18,30.03.18 godz.9.05 kontrola handlu na terenie gminy.,HANDEL,PLAC LEGIONÓW /,MANDAT,50,2018-03-30 09:50:57
2018-03-30 09:40:50,INT-13838/18,30.03.18 godz.9.05 kontrola handlu na terenie gminy.,HANDEL,PLAC LEGIONÓW /,MANDAT,100,2018-03-30 09:50:57
2018-03-30 09:41:32,INT-13836/18,Przy Biedronce handel kwiatami,HANDEL,SUŁOWSKA /,100,,2018-03-30 11:28:54
2018-03-30 10:00:00,INT-13917/18,Zastawiony wjazd na podwórko utrudniający ruch pojazdom-wjazd od Szewskiej,NIEPRAWIDŁOWE PARKOWANIE,ŚWIDNICKA 6/,SĄD,0,2018-03-30 19:36:52
2018-03-30 10:00:00,INT-13912/18,Niedopełnienie obowiazku przeprowadzenia deratyzacji w lokalu,PORZĄDKOWA,CHROBREGO /,MANDAT,300,2018-03-30 16:42:26
2018-03-30 10:13:22,INT-13843/18,"a ul. Przyjaźni oraz przy Biedronce, handel kwiatami z ustawionych na chodniku wiader.",HANDEL,KRZYCKA /,100,,2018-03-30 11:52:20
2018-03-30 10:25:00,INT-13878/18,wjazd pojazdu za B-1 na Rynek po godz. 10.00 piatek,BEZPIECZEŃSTWO W KOMUNIKACJI,RYNEK /,POUCZENIE,0,2018-03-30 12:56:57
2018-03-30 10:28:56,INT-13847/18,"parkowanie w D-40, w miejscach niewyznaczonych.",NIEPRAWIDŁOWE PARKOWANIE,LEGNICKA 17/,WEZWANIE,100,2018-03-30 11:37:30
2018-03-30 10:28:56,INT-13847/18,"parkowanie w D-40, w miejscach niewyznaczonych.",NIEPRAWIDŁOWE PARKOWANIE,LEGNICKA 17/,WEZWANIE,0,2018-03-30 11:37:30
2018-03-30 11:06:42,INT-13855/18,Parkowanie w strefie zamieszkania poza miejscem wyznaczonym dodatkowo blokuje wjazd do dwóch garaży,NIEPRAWIDŁOWE PARKOWANIE,DRZEWNA 15/,100,,2018-03-30 12:10:09
2018-03-30 11:23:41,INT-13862/18,Nielegalne stoisko z kwiatami zasłaniające dodatkowo widoczność przy wyjeździe na ul.,HANDEL,MAŚLICKA 8-10/,MANDAT,50,2018-03-30 17:23:48
2018-03-30 11:42:07,INT-13866/18,Pojazd ciężarowy zaparkowany na trawniku w tym samym miejscu samochdy zaparkowane poza miejscami wyznaczonymi w strefie zamieszkania. ,NIEPRAWIDŁOWE PARKOWANIE,STRZEGOMSKA 202/,100,,2018-03-30 12:20:33
2018-03-30 11:42:07,INT-13866/18,Pojazd ciężarowy zaparkowany na trawniku w tym samym miejscu samochdy zaparkowane poza miejscami wyznaczonymi w strefie zamieszkania. ,NIEPRAWIDŁOWE PARKOWANIE,STRZEGOMSKA 202/,300,,2018-03-30 12:20:33
2018-03-30 11:50:00,INT-13881/18,pojazd zaparkowany na kopercie dla inwalidy bez uprawnień,NIEPRAWIDŁOWE PARKOWANIE,WITA STWOSZA /,LAWETA,500,2018-03-30 13:01:56
2018-03-30 12:30:00,INT-13883/18,"parkowanie pojazdu za B-36, T-24",NIEPRAWIDŁOWE PARKOWANIE,SZEWSKA /,MANDAT,100,2018-03-30 13:07:57
2018-03-30 12:55:00,INT-14141/18,"wniosek KB Food&Catering sp.zo.o. o wydanie zezwolenia na sprzedaż alkoholu w stoisku należącym do restauracji ""Campo"",nowy punktZP.4016.220.2018.ZG",HANDEL,PODWALE 83/,MANDAT,150,2018-04-03 10:43:40
2018-03-30 13:01:26,INT-13880/18,30.03.18 godz.12.30 kontrola parkowania za B-36,NIEPRAWIDŁOWE PARKOWANIE,PLAC LEGIONÓW /,MANDAT,100,2018-03-30 13:03:48
2018-03-30 13:50:00,INT-14036/18,HANDEL NA TERENIE PARKU KULTUROWEGO BEZ ZEZWOLENIA,HANDEL,OŁAWSKA /,MANDAT,100,2018-04-02 09:45:29
2018-03-30 13:50:00,INT-14048/18,HANDEL NA TERENIE PARKU KULTUROWEGO BEZ ZEZWOLENIA,HANDEL,OŁAWSKA /,MANDAT,100,2018-04-02 12:23:35
2018-03-30 13:55:00,INT-14035/18,HANDEL NA TERENIE PARKU KULTUROWEGO BEZ ZEZWOLENIA,HANDEL,OŁAWSKA /,MANDAT,200,2018-04-02 09:40:06
2018-03-30 14:05:00,INT-14049/18,HANDEL NA TERENIE PARKU KULTUROWEGO BE ZEZWOLENIA,HANDEL,PLAC DOMINIKAŃSKI /,MANDAT,100,2018-04-02 12:34:38
2018-03-30 14:26:32,INT-13892/18,Parkowanie za B-36,NIEPRAWIDŁOWE PARKOWANIE,SIKORSKIEGO /,100,,2018-03-30 16:35:48
2018-03-30 14:55:00,INT-13918/18,postoj za b-36 T-24wjazd za b-1,NIEPRAWIDŁOWE PARKOWANIE,SUCHA /,MANDAT,100,2018-03-30 17:34:03
2018-03-30 16:01:02,INT-13908/18,"D-40, parkowanie w miejscach niewyznaczonych.",NIEPRAWIDŁOWE PARKOWANIE,SIKORSKIEGO 1-1A/,100,,2018-03-30 16:42:55
2018-03-30 17:10:00,INT-14093/18,handel n a terenie gminnym bez zgody,HANDEL,SKARBOWCÓW /,MANDAT,50,2018-04-03 07:17:05
2018-03-30 18:57:45,INT-13929/18,"wyjście z dworca PKP, parkowanie pojazdów na przejściu dla pieszych, na chodniku brak 1.5m przejścia .",NIEPRAWIDŁOWE PARKOWANIE,SUCHA /,200,,2018-03-30 20:25:22
2018-03-30 20:49:03,INT-13933/18,ZABLOKOWANY WJAZD DO GARAŻU,Zablokowany wyjazd,BIAŁORUSKA 13 A/,MANDAT,100,2018-03-30 21:17:48
2018-03-30 20:55:09,INT-13934/18,PARKOWANIE POJAZDÓW W STREFIE ZAMIESZKANIA W MIEJSCU NIEWYZNACZONYM OD NR 16,NIEPRAWIDŁOWE PARKOWANIE,CHRZANOWSKIEGO 16/,OSTRZEŻENIE,0,2018-03-30 23:48:05
2018-03-31 08:27:40,INT-13942/18,przy zejściach do przejścia podziemnego sprzedaz kwiatów i art. świątecznych,HANDEL,PLAC DOMINIKAŃSKI /,MANDAT,50,2018-03-31 08:52:35
2018-03-31 09:03:46,INT-13944/18,Handel kwiatami i art.świątechnymi.,HANDEL,JEMIOŁOWA /,MANDAT,50,2018-03-31 10:06:44
2018-03-31 09:03:46,INT-13944/18,Handel kwiatami i art.świątechnymi.,HANDEL,JEMIOŁOWA /,MANDAT,0,2018-03-31 10:06:44
2018-03-31 09:46:11,INT-13945/18,przy urzędzie miasta na kopercie dla inwalidy parkuje skoda z legitymacją nieważną od 3 lat - parkuje tam notorycznie,NIEPRAWIDŁOWE PARKOWANIE,KOTLARSKA /,LAWETA,0,2018-03-31 11:24:11
2018-03-31 09:51:39,INT-13946/18,Handel kwiatami w kilku punktach wzdłuż ul.Swijczyckiej i Strachocińskiej.,HANDEL,SWOJCZYCKA /,MANDAT,50,2018-03-31 11:48:39
2018-03-31 10:10:00,INT-14104/18,kontrola parkowania pojazdów za znakiem B-36,NIEPRAWIDŁOWE PARKOWANIE,OFIAR OŚWIĘCIMSKICH /,100,,2018-04-03 08:40:59
2018-03-31 11:00:00,INT-14000/18,handel na terenie gminy bez zgody zarządcy drogi,HANDEL,MODRA /,100,,2018-03-31 20:50:48
2018-03-31 11:04:05,INT-13953/18,"W chwili obecnej pojazdy parkują po obu stronach jezdni (po prawej owszem jest parking, ale po lewej robią to nielegalnie) ",NIEPRAWIDŁOWE PARKOWANIE,ŁAZIENNA /,LAWETA,0,2018-03-31 13:24:09
2018-03-31 11:04:58,INT-13955/18,W strefie zamieszkania za zn.B-35 nieprawidłowo parkują dwa BUSY.,NIEPRAWIDŁOWE PARKOWANIE,DMOWSKIEGO 17-19A/,OSTRZEŻENIE,0,2018-03-31 11:22:13
2018-03-31 11:05:00,INT-14256/18,Parkowanie za B35,NIEPRAWIDŁOWE PARKOWANIE,MENNICZA /,100,,2018-04-04 06:24:18
2018-03-31 11:11:41,INT-13956/18,PRZY TGG HANDEL KWIATAMI,HANDEL,ZACHODNIA /,MANDAT,100,2018-03-31 13:46:27
2018-03-31 11:34:45,INT-13957/18,PARKOWANIE ZA B36 + T24 OD UL. NANKIERA,NIEPRAWIDŁOWE PARKOWANIE,ŁACIARSKA /,0,,2018-03-31 15:31:59
2018-03-31 11:34:45,INT-13957/18,PARKOWANIE ZA B36 + T24 OD UL. NANKIERA,NIEPRAWIDŁOWE PARKOWANIE,ŁACIARSKA /,100,,2018-03-31 15:31:59
2018-03-31 11:34:45,INT-13957/18,PARKOWANIE ZA B36 + T24 OD UL. NANKIERA,NIEPRAWIDŁOWE PARKOWANIE,ŁACIARSKA /,500,,2018-03-31 15:31:59
2018-03-31 11:38:28,INT-13959/18,Ul.Gwarecka/Sielska auto dostawcze na chodniku za zn.B-36.,NIEPRAWIDŁOWE PARKOWANIE,GWARECKA /,100,,2018-03-31 13:00:33
2018-03-31 12:11:43,INT-13962/18,"nieprawidłowo zaparkowane pojazdy za b- 36, chodnik",NIEPRAWIDŁOWE PARKOWANIE,HALLERA 192/,WEZWANIE,0,2018-03-31 17:33:59
2018-03-31 13:20:00,INT-14150/18,kontrola parkowania pojazdów za znakiem B-36,NIEPRAWIDŁOWE PARKOWANIE,WŁODKOWICA /,100,,2018-04-03 12:01:24
2018-03-31 13:22:36,INT-13970/18,"BIAŁY FORD PARKUJE NA CHODNIKU , NA PRZEJŚCIU DLA PIESZYCH",NIEPRAWIDŁOWE PARKOWANIE,GRUNWALDZKA/REJA /,WEZWANIE,0,2018-03-31 14:03:12
2018-03-31 14:30:00,INT-14039/18,HANDEL NA TERENIE PARKU KULTUROWEGO BEZ ZEZWOLEŃ,HANDEL,OŁAWSKA /,MANDAT,200,2018-04-02 10:01:07
2018-03-31 14:40:00,INT-14037/18,HANDEL NA TERENIE PARKU KULTUROWEGO BEZ ZEZWOLENIA,HANDEL,PRZEJŚCIE WINOGRONOWE /,MANDAT,200,2018-04-02 09:49:33
2018-03-31 15:08:55,INT-13975/18,nieprawidłowe parkowanie pojazdów w strefie zamieszkania poza miejscami wyznaczonymi,NIEPRAWIDŁOWE PARKOWANIE,MAŁOPOLSKA 38/,OSTRZEŻENIE,0,2018-03-31 18:36:11
2018-03-31 15:27:20,INT-13979/18,zaparkowane 2 pojazdy na miejscach dla osób niepełnosprawnych bez uprawnień,NIEPRAWIDŁOWE PARKOWANIE,ŚW.ANTONIEGO 37 - 39/,MANDAT,500,2018-03-31 16:31:42
2018-03-31 18:00:00,INT-16364/18,postój w miejscu zastrzeżonym bez uprawnień - koperta znak D-18a,NIEPRAWIDŁOWE PARKOWANIE,ŚWIĘTEGO ANTONIEGO /,OSTRZEŻENIE,0,2018-04-16 10:16:43
2018-04-01 13:57:00,INT-14018/18,Pojazdy bez uprawnień zaparkowane na wyznaczonym postoju taxi,NIEPRAWIDŁOWE PARKOWANIE,KARDYNAŁA HLONDA /,0,,2018-04-01 15:11:53
2018-04-02 10:27:12,INT-14042/18,"parkowanie pojazdu na chodniku brak1,5m wymaganego przejścia",NIEPRAWIDŁOWE PARKOWANIE,NOWOWIEJSKA 108/,0,,2018-04-02 11:09:29
2018-04-02 15:10:00,INT-14094/18,handel na terenie Parku Kulturowego ,HANDEL,RYNEK /,MANDAT,50,2018-04-03 07:21:05
2018-04-02 15:30:00,INT-14471/18,HANDEL NA TERENIE PARKU KULTUROWEGO BEZ ZGODY ,HANDEL,WITA STWOSZA /,MANDAT,200,2018-04-05 08:31:03
2018-04-02 17:15:00,INT-14469/18,WJAZD ZA B-1 SKUTEREM ,BEZPIECZEŃSTWO W KOMUNIKACJI,KUŹNICZA /,MANDAT,100,2018-04-05 08:18:08
2018-04-02 23:00:00,INT-14127/18,kontrola ruchu pojazdów za znakiem B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,SZEWSKA /,300,,2018-04-03 10:18:14
2018-04-02 23:00:00,INT-14127/18,kontrola ruchu pojazdów za znakiem B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,SZEWSKA /,100,,2018-04-03 10:18:14
2018-04-02 23:00:00,INT-14127/18,kontrola ruchu pojazdów za znakiem B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,SZEWSKA /,200,,2018-04-03 10:18:14
2018-04-03 07:08:33,INT-14092/18,Pojazd bez uprawnień na miejscu dla osoby niepełnosprawnej.,NIEPRAWIDŁOWE PARKOWANIE,GWARNA 5-7/,500,,2018-04-03 08:01:24
2018-04-03 07:35:00,INT-14200/18,ZNAK B1,BEZPIECZEŃSTWO W KOMUNIKACJI,GRANICZNA /,MANDAT,50,2018-04-03 15:58:53
2018-04-03 08:35:00,INT-14120/18,kontrola parkowania pojazdów za znakiem B-36+T-24,NIEPRAWIDŁOWE PARKOWANIE,SUCHA /,0,,2018-04-03 09:58:21
2018-04-03 08:57:54,INT-14108/18,"a ul. Kamieńskiego,parkowanie na skrzyżowaniu+trawnik, Renault Laguna.",NIEPRAWIDŁOWE PARKOWANIE,BRODZIŃSKIEGO /,0,,2018-04-03 12:53:59
2018-04-03 09:53:53,INT-14119/18,zablokowany wyjazd z miejsca postojowego przez poj. m-ki Ford Fiesta.,Zablokowany wyjazd,BISKUPIA 11/,MANDAT,100,2018-04-03 10:43:14
2018-04-03 10:59:25,INT-14139/18,SPOŻYWANIE ALKOHOLU W MIEJSCU PUBLICZNYM,SPOŻYWANIE ALKOHOLU,ŚWIDNICKA /,MANDAT,100,2018-04-03 15:54:10
2018-04-03 12:17:42,INT-14159/18,"Według zgłoszenia nieprawidłowe parkowanie przy Urzędzie wojewódzkim za B-36, przejściach dla pieszych i gdze się da...",NIEPRAWIDŁOWE PARKOWANIE,PL.POWSTAŃCÓW WARSZAWY 1/,100,,2018-04-03 12:43:31
2018-04-03 12:45:00,INT-14202/18,ZNAK B36,NIEPRAWIDŁOWE PARKOWANIE,WIOSENNA 1/3/,MANDAT,100,2018-04-03 16:10:46
2018-04-03 13:43:56,INT-14174/18,"a ul. Ruska, parkowanie na skrzyżowaniu,na chodniku-brak 1.5m przejścia.",NIEPRAWIDŁOWE PARKOWANIE,PLAC SOLNY /,WEZWANIE,0,2018-04-03 14:09:54
2018-04-03 13:51:41,INT-14179/18,b-36,NIEPRAWIDŁOWE PARKOWANIE,ROBOTNICZA /,0,,2018-04-03 13:51:45
2018-04-03 14:08:43,INT-14180/18,Według zgłoszenia Plac Wolności 7/9 przy Narodowym Forum Muzyki plus Muzeum Teatru nieprawidłowe parkowanie na zakazie i blokowanie chodników.,NIEPRAWIDŁOWE PARKOWANIE,PLAC WOLNOŚCI 7/9/,100,,2018-04-03 14:56:04
2018-04-03 14:20:00,INT-14208/18,parkowanie pojazdu na kopercie dla inwalidy bez uprawnień,NIEPRAWIDŁOWE PARKOWANIE,RUSKA /,MANDAT,500,2018-04-04 10:50:05
2018-04-03 15:34:29,INT-14193/18,wjazd i parkowanie pojazdów za B-1.,NIEPRAWIDŁOWE PARKOWANIE,KUŹNICZA 11-13/,100,,2018-04-03 17:14:34
2018-04-03 15:40:00,INT-14255/18,Parkowanie za B36,NIEPRAWIDŁOWE PARKOWANIE,BIAŁOWIESKA /,0,,2018-04-04 05:58:31
2018-04-03 15:40:00,INT-14255/18,Parkowanie za B36,NIEPRAWIDŁOWE PARKOWANIE,BIAŁOWIESKA /,100,,2018-04-04 05:58:31
2018-04-03 16:15:00,INT-14245/18,"pojazd zaparkowany za B-36, T-24",NIEPRAWIDŁOWE PARKOWANIE,PLAC SOLNY /,MANDAT,100,2018-04-04 10:44:40
2018-04-03 16:43:18,INT-14210/18,"a ul. Kozanowska, pojazd m-ki Renault, zaparkowany w poprzek drogi, blokuje przejazd.",Zablokowany wyjazd,WIŚLAŃSKA /,100,,2018-04-03 17:15:22
2018-04-03 17:01:41,INT-14212/18,"parkowanie na całej szerokości chodnika, pojazd m-ki Citroen.",NIEPRAWIDŁOWE PARKOWANIE,RÓŻANA 1/,0,,2018-04-03 18:10:49
2018-04-03 17:02:42,INT-14214/18,Według zgłoszenia ul. Potokowa 32 od 4 tygodni parkuje BUS Ford Trasit w strefie zamieszkania poza miejscem wyznaczonym dodatkowo na zakręcie ,NIEPRAWIDŁOWE PARKOWANIE,POTOKOWA 32/,0,,2018-04-03 19:11:43
2018-04-03 17:14:08,INT-14213/18,pojazdy parkują w miejscu zakazu i blokując chodnik.,NIEPRAWIDŁOWE PARKOWANIE,HALLERA 192/,0,,2018-04-03 18:11:15
2018-04-03 17:14:08,INT-14213/18,pojazdy parkują w miejscu zakazu i blokując chodnik.,NIEPRAWIDŁOWE PARKOWANIE,HALLERA 192/,100,,2018-04-03 18:11:15
2018-04-03 18:09:22,INT-14223/18,"od podwórka, palenie liści w przydomowym ogródku.",OGNISKO,SŁUBICKA 30/,MANDAT,100,2018-04-04 14:05:12
2018-04-03 18:10:00,INT-14241/18,Kontrola parkwania za b36+t24,NIEPRAWIDŁOWE PARKOWANIE,"KOTLARSKA 43, 56/",LAWETA,100,2018-04-03 21:11:06
2018-04-03 18:10:00,INT-14379/18,"NISZCZENIE ROŚLINNOŚCI , PARKOWANIE W D40",NISZCZENIE ZIELENI,GORLICKA 60/,OSTRZEŻENIE,0,2018-04-04 16:12:42
2018-04-03 21:06:09,INT-14240/18,"Na terenie posesji jest pies, który całymy dniami szczeka, zakłócając spoczynek okolicznym mieszkańcom.",PIES,OSTROWSKA 32/,POUCZENIE,0,2018-04-03 21:11:50
2018-04-03 22:55:20,INT-14251/18,parkowanie w strefie D-40 w miejscach niewyznaczonych,NIEPRAWIDŁOWE PARKOWANIE,RODZINNA 23/,OSTRZEŻENIE,0,2018-04-04 00:27:16
2018-04-04 06:40:00,INT-14372/18,HANDEL BALONAMI,HANDEL,PLAC SOLNY /,MANDAT,100,2018-04-04 15:31:07
2018-04-04 08:36:42,INT-14265/18,PARKOWANIE ZA B35 (POW. 15 MIN )-POJAZDY PARKUJĄ OD DNIA POPRZEDNIEGO,NIEPRAWIDŁOWE PARKOWANIE,WANILIOWA 32/,WEZWANIE,0,2018-04-04 09:58:19
2018-04-04 08:46:00,INT-14267/18,3 pojazdy zaparkowane za D-40  w miejscach innych niż wyznaczone,NIEPRAWIDŁOWE PARKOWANIE,RODZIEWICZÓWNY MARII 12/,WEZWANIE,0,2018-04-04 10:04:41
2018-04-04 09:03:48,INT-14272/18,"POJAZDY ZA D-40 W MIEJSCACH INNYCH NIZ WYZNACZONE, UTRUDNIAJĄ PRZEJAZD",NIEPRAWIDŁOWE PARKOWANIE,ZAPOROSKA 36/,0,,2018-04-04 11:42:24
2018-04-04 09:03:48,INT-14272/18,"POJAZDY ZA D-40 W MIEJSCACH INNYCH NIZ WYZNACZONE, UTRUDNIAJĄ PRZEJAZD",NIEPRAWIDŁOWE PARKOWANIE,ZAPOROSKA 36/,100,,2018-04-04 11:42:24
2018-04-04 09:06:36,INT-14273/18,"POJAZD ZAPARKOWANY NA CAŁEJ SZER. CHODNIKA , ",NIEPRAWIDŁOWE PARKOWANIE,TĘCZOWA 80/,0,,2018-04-04 10:53:15
2018-04-04 09:34:44,INT-14278/18,"PARKOWANIE W ODLEGŁOŚCI MNIEJSZEJ NIŻ 10 M OD SKRZYŻOWANIA IPRZEJŚĆ DLA PIESZYCH ( SKRZYŻOWANIE Z UL.ULANOWSKIEGO , RACŁAWICKĄ I WOLBROMSKĄ )",NIEPRAWIDŁOWE PARKOWANIE,JASTRZĘBIA /,OSTRZEŻENIE,0,2018-04-04 10:41:59
2018-04-04 10:05:00,INT-14451/18,Parkowanie za B36,NIEPRAWIDŁOWE PARKOWANIE,KRAWIECKA /,100,,2018-04-05 07:13:58
2018-04-04 10:25:00,INT-14373/18,B36,NIEPRAWIDŁOWE PARKOWANIE,SZEWSKA /,MANDAT,100,2018-04-04 15:36:23
2018-04-04 10:30:17,INT-14294/18,"ZABLOKOWANY WJAZD DO CENTRUM HISTORII ZAJEZDNIA, ZGŁASZAJĄCY NA MIEJSCU",Zablokowany wyjazd,GRABISZYŃSKA 184/,0,,2018-04-04 12:23:34
2018-04-04 10:45:00,INT-14317/18,przy Galerii Wroclavia parkowanie za B-36 i T-24,NIEPRAWIDŁOWE PARKOWANIE,SUCHA /,100,,2018-04-04 12:11:38
2018-04-04 10:58:57,INT-14298/18,NIEPRAWIDŁOWO ZAPARKOWANE POJAZDY NA PASIE RUCHU ( PRAWOSKRĘT DO GARAŻY SKYTOWERA ) ZA ZNAKIEM ZAKAZU,NIEPRAWIDŁOWE PARKOWANIE,GWIAŹDZISTA /,MANDAT,100,2018-04-04 17:48:18
2018-04-04 11:00:00,INT-14311/18,NIESTOSOWANIE SIĘ DO ZNAKU  B1,BEZPIECZEŃSTWO W KOMUNIKACJI,SZEWSKA /,MANDAT,100,2018-04-04 15:45:13
2018-04-04 11:05:00,INT-14448/18,Parkowanie w strefie D40 poza miejscami wyznaczonymi,NIEPRAWIDŁOWE PARKOWANIE,MENNICZA /,0,,2018-04-05 06:18:59
2018-04-04 11:05:00,INT-14448/18,Parkowanie w strefie D40 poza miejscami wyznaczonymi,NIEPRAWIDŁOWE PARKOWANIE,MENNICZA /,100,,2018-04-05 06:18:59
2018-04-04 11:30:00,INT-14369/18,handel oraz legalizacja wagi,HANDEL,JEMIOŁOWA /,MANDAT,50,2018-04-04 15:06:14
2018-04-04 11:30:00,INT-14369/18,handel oraz legalizacja wagi,HANDEL,JEMIOŁOWA /,MANDAT,100,2018-04-04 15:06:14
2018-04-04 11:49:12,INT-14312/18,NIESTOSOWANIE SIĘ DO ZNAKU B1,BEZPIECZEŃSTWO W KOMUNIKACJI,SZEWSKA /,MANDAT,50,2018-04-04 11:50:55
2018-04-04 12:12:00,INT-14371/18,HANDEL,HANDEL,SKARBOWCÓW /,MANDAT,50,2018-04-04 15:28:16
2018-04-04 12:20:00,INT-14464/18,spożywanie alkoholuy w miejscu zabronionym,SPOŻYWANIE ALKOHOLU,BULWAR XAWEREGO DUNIKOWSKIEGO /,MANDAT,100,2018-04-05 08:03:23
2018-04-04 12:20:00,INT-14367/18,niszczenie roślinności,NISZCZENIE ZIELENI,SKARBOWCÓW /,OSTRZEŻENIE,0,2018-04-04 15:00:50
2018-04-04 12:25:00,INT-14331/18,parkowanie za B-36,BLOKADA,ŚW.JADWIGI /,0,,2018-04-04 12:49:47
2018-04-04 12:37:23,INT-14325/18,"OD UL.NANKIERA POJAZDY PARKUJĄ ZA B36 BLOKUJĄC RUCH NA ODCINKU DWUKIERUNKOWYM, ",NIEPRAWIDŁOWE PARKOWANIE,ŁACIARSKA /,MANDAT,100,2018-04-04 15:56:41
2018-04-04 12:40:00,INT-14450/18,PARKOWANIE ZA B36,NIEPRAWIDŁOWE PARKOWANIE,OFIAR OŚWIĘCIMSKICH /,0,,2018-04-05 07:06:09
2018-04-04 12:40:00,INT-14450/18,PARKOWANIE ZA B36,NIEPRAWIDŁOWE PARKOWANIE,OFIAR OŚWIĘCIMSKICH /,100,,2018-04-05 07:06:09
2018-04-04 13:31:45,INT-14345/18,ognisko na ogródkach działkowych przy ul. Słubickiej,OGNISKO,SŁUBICKA /,MANDAT,200,2018-04-04 15:39:08
2018-04-04 13:34:54,INT-14341/18,nielegalne zajęcie częsci pasa drogowego poprzez wygrodzenie barierkami przy zakadach kąpielowych . ,PORZĄDKOWA,TEATRALNA /,100,,2018-04-04 13:41:34
2018-04-04 13:47:06,INT-14348/18,"RÓG UL. SKOCZYLASA PALENIE OGNISKA , ZADYMIANIE ( OD STRONY PODWÓRKA OBOK POCZTY )",OGNISKO,RUBCZAKA 4/,MANDAT,50,2018-04-04 14:56:20
2018-04-04 14:15:00,INT-14381/18,NIESTOSOWANIE SIĘ DO B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,PLAC SOLNY /,POUCZENIE,0,2018-04-05 08:42:53
2018-04-04 14:30:00,INT-14452/18,"ustawa o utrzymaniu czystości i porządku w gminach - brak kontenera na odpady poremontowe, które zostały rozrzucone na drodze ",PORZĄDKOWA,KRĘTA 23A/,MANDAT,300,2018-04-05 07:22:01
2018-04-04 15:00:00,INT-14382/18,NIE STOSOWANIE SIĘ DO B-36,NIEPRAWIDŁOWE PARKOWANIE,WITA STWOSZA /,MANDAT,100,2018-04-05 08:35:27
2018-04-04 15:01:05,INT-14366/18,W FIRMIE AG AUTO MYCIE POJAZDÓW I SPUSZCZANIE WODY Z CHEMIKALIAMI BEZPOŚREDNIO DO STUDZIENKI ,PORZĄDKOWA,OPOLSKA 19/,MANDAT,200,2018-04-05 17:15:29
2018-04-04 16:00:00,INT-14427/18,spalanie odpadów na ROD,OGNISKO,MOŚCICKIEGO /,MANDAT,100,2018-04-05 17:21:53
2018-04-04 16:20:35,INT-14380/18,ZABLOKOWANY POJAZD NA PARKINGU PRZEZ POJAZD NISSAN ( ZGŁASZAJĄCY NA MIEJSCU ),Zablokowany wyjazd,GWIAŹDZISTA 10/,MANDAT,100,2018-04-04 17:13:17
2018-04-04 16:25:00,INT-14555/18,PODCZAS KONTROLI REJONU ZAUWAŻYŁAM HANDEL PAMIĄTKAMI POZA BUDYNKIEM NA TERENIE PARKU KULTUROWEGO,HANDEL,BULWAR KAR.S.WYSZYŃSKIEGO /,MANDAT,300,2018-04-18 06:55:00
2018-04-04 17:36:28,INT-14398/18,a OFIAR OŚWIĘCIMSKICH OSOBA GRA ZE WZMACNIACZEM OD G. 10.00,PORZĄDKOWA,ŚWIDNICKA /,MANDAT,100,2018-04-04 18:02:03
2018-04-04 17:56:31,INT-14404/18,PRZY ROGU UL. WAMBIERZYCKIEJ W PWRKU PRZY WZGÓRZU GAJOWYM 2 MĘŻCZYZN ROZBIJA MEBLE BIUROWE,PORZĄDKOWA,ŚWIERADOWSKA /,MANDAT,400,2018-04-05 17:17:13
2018-04-04 18:00:31,INT-14405/18,POJAZD FORD DW683VH BLOKUJE PRZEJŚCIE CHODNIKIEM,NIEPRAWIDŁOWE PARKOWANIE,BARLICKIEGO 29/,0,,2018-04-04 21:47:39
