Data Godzina,Numer,Opis,Typ,Miejsce,Status,Kwota Mandatu,Data Zakończenia
2018-03-04 13:38:14,INT-09450/18,pojazd parkuje na całej szerokości chodnika   ,BEZPIECZEŃSTWO W KOMUNIKACJI,SKARBOWCÓW 75/,0,,2018-03-04 14:51:13
2018-03-04 14:03:26,INT-09453/18,pojazdy parkują za b-36,NIEPRAWIDŁOWE PARKOWANIE,WROŃSKIEGO 14/,100,,2018-03-04 18:40:37
2018-03-04 15:00:00,INT-09486/18,Kontrola z uwagą na art 112,HANDEL,RYNEK /,MANDAT,100,2018-03-04 19:23:37
2018-03-04 17:30:00,INT-09487/18,Kontrola parkowania na kopertach dla osób niepełnosprawnych,NIEPRAWIDŁOWE PARKOWANIE,ŁACIARSKA /,MANDAT,500,2018-03-04 19:25:16
2018-03-04 18:02:43,INT-09476/18,włodkowica a krupnicza pojazdy parkują za b-36,NIEPRAWIDŁOWE PARKOWANIE,WŁODKOWICA /,0,,2018-03-04 22:21:23
2018-03-04 18:45:00,INT-09590/18,"W DNIU 04.03.2018R PODCZAS KONTROLI ZAUWAZONO POJAZD, KTÓRY WJECHAŁ ZA B-1 NA MIEJSCU ZASTANO KIEROWCĘ, KTÓREGO UKARANO ",NIEPRAWIDŁOWE PARKOWANIE,KURZY TARG /,MANDAT,100,2018-03-05 14:23:26
2018-03-04 21:23:54,INT-09496/18,na odcinku od pl. solnego do ul. świdnickiej pojazdy parkują za b36,NIEPRAWIDŁOWE PARKOWANIE,OFIAR OŚWIĘCIMSKICH /,100,,2018-03-04 23:14:20
2018-03-04 22:05:19,INT-09502/18,utrudnienie ruchu przez zaparkowane 2 pojazdy Peugeot  ,NIEPRAWIDŁOWE PARKOWANIE,WOJACZKA 9/,0,,2018-03-04 23:47:43
2018-03-05 02:07:23,INT-09504/18,pojazd za D-40 w miejscu innym niż wyznaczone  o rejestracji Na skrzyżowaniu z Makuszyńskiego zaparkowane pojazdy,NIEPRAWIDŁOWE PARKOWANIE,CHRZANOWSKIEGO 7-9/,0,,2018-03-05 04:12:13
2018-03-05 07:31:42,INT-09516/18,parkowanie za b36 + trawnik,NIEPRAWIDŁOWE PARKOWANIE,BROSSA /,0,,2018-03-05 11:43:03
2018-03-05 07:31:42,INT-09516/18,parkowanie za b36 + trawnik,NIEPRAWIDŁOWE PARKOWANIE,BROSSA /,100,,2018-03-05 11:43:03
2018-03-05 08:45:00,INT-09785/18,Wjazd zaB1,BEZPIECZEŃSTWO W KOMUNIKACJI,SUCHA /,100,,2018-03-06 10:49:55
2018-03-05 09:10:00,INT-10113/18,kontrola parkowania za B-36 ,NIEPRAWIDŁOWE PARKOWANIE,SZEWSKA /,MANDAT,100,2018-03-07 18:39:54
2018-03-05 09:34:19,INT-09533/18,parkowanie na P-21,NIEPRAWIDŁOWE PARKOWANIE,WIELKA 26-28/,0,,2018-03-05 10:58:11
2018-03-05 09:34:19,INT-09533/18,parkowanie na P-21,NIEPRAWIDŁOWE PARKOWANIE,WIELKA 26-28/,100,,2018-03-05 10:58:11
2018-03-05 10:20:00,INT-09595/18,Parkowanie w odległości mniejszej niż 10 m od przejścia dla pieszych,NIEPRAWIDŁOWE PARKOWANIE,GRUNWALDZKA 46/48/,0,,2018-03-05 14:27:30
2018-03-05 10:35:00,INT-09646/18,odpady w piecu,PIEC,JEMEŃSKA /,MANDAT,200,2018-03-05 16:51:14
2018-03-05 11:05:00,INT-09641/18,handel,HANDEL,SKARBOWCÓW /,MANDAT,50,2018-03-05 16:40:46
2018-03-05 11:08:30,INT-09556/18,parkowanie pojazdów na B-36,NIEPRAWIDŁOWE PARKOWANIE,NABYCIŃSKA /,100,,2018-03-05 14:17:30
2018-03-05 11:25:00,INT-09658/18,znak B35 do 15min w godz. 7-17,NIEPRAWIDŁOWE PARKOWANIE,SKARBOWCÓW /,MANDAT,100,2018-03-05 17:29:41
2018-03-05 11:40:00,INT-09703/18,niezstosowanie się do anku B-1,BEZPIECZEŃSTWO W KOMUNIKACJI,KRZYWOUSTEGO /,MANDAT,100,2018-03-05 19:30:52
2018-03-05 11:45:00,INT-10112/18,dopuszczenie do wypadania gruzu,PORZĄDKOWA,ŚW. ANTONIEGO /,MANDAT,200,2018-03-07 18:25:53
2018-03-05 12:00:00,INT-09654/18,handel,HANDEL,JEMIOŁOWA /,MANDAT,50,2018-03-05 17:11:36
2018-03-05 12:15:00,INT-09638/18,palenie na przystanku mpk,PALENIE TYTONIU W MIEJSCACH  ZABRONIONYCH,HERMANOWSKA /,MANDAT,50,2018-03-05 16:33:58
2018-03-05 12:30:00,INT-09643/18,Handel,HANDEL,PLAC LEGIONÓW /,MANDAT,50,2018-03-05 16:44:31
2018-03-05 14:54:03,INT-09603/18,"parkowanie pojazdów za B-36, brak 1,5 m przejścia na chodniku",NIEPRAWIDŁOWE PARKOWANIE,SIKORSKIEGO /,0,,2018-03-05 16:19:40
2018-03-05 14:54:03,INT-09603/18,"parkowanie pojazdów za B-36, brak 1,5 m przejścia na chodniku",NIEPRAWIDŁOWE PARKOWANIE,SIKORSKIEGO /,100,,2018-03-05 16:19:40
2018-03-05 15:05:00,INT-09613/18,Parkowanie za B-36,BLOKADA,KOMANDORSKA /,100,,2018-03-05 15:36:03
2018-03-05 15:58:28,INT-09618/18,Parkowanie pojazdu Peugeot LPU (dostawczy ) na zakazie B-36 w części wjazdu do garażu (podziemnego) utrudniając ruch szczególnie gdy  po przeciwnej stronie ulicy stoją pojazdy.,NIEPRAWIDŁOWE PARKOWANIE,BUCZACKA /,0,,2018-03-05 19:16:10
2018-03-05 16:09:46,INT-09621/18,parkowanie pojazdów za B-36,NIEPRAWIDŁOWE PARKOWANIE,WŁODKOWICA /,100,,2018-03-05 16:14:16
2018-03-05 16:30:00,INT-09663/18,ZO.4042.102.2017.ASprotokół z kontroli ZO.4010.915.2018.AS,PORZĄDKOWA,JERZMANOWSKA 131A/,MANDAT,0,2018-03-05 19:47:11
2018-03-05 17:20:00,INT-09696/18,W DNIU PODCZAS KONTROLI REJONU ZAUWAZONO POTYKACZ PRZED SKLEPEM Z DYWANAMI,PORZĄDKOWA,STAWOWA 16/,MANDAT,100,2018-03-05 19:05:40
2018-03-05 17:23:26,INT-09659/18,ZO.4042.102.2017.ASPismo WŚiR w sprawie zanieczyszczonego rowu melioracyjnego.PROTOKÓŁ Z KONTROLI ZO.4010.994.2018.AS,PORZĄDKOWA,JERZMANOWSKA 129/,MANDAT,500,2018-03-07 17:08:46
2018-03-05 18:08:13,INT-09673/18,ZO.4042.102.2017.ASprotokół z kontroli ZO.4010.911.2018.AS,PORZĄDKOWA,JERZMANOWSKA 127A/,MANDAT,0,2018-03-09 18:44:19
2018-03-05 18:21:09,INT-09683/18,pojazd parkuje za znakiem zakazu zatrzymywania się na chodniku,NIEPRAWIDŁOWE PARKOWANIE,JESIONOWA 54/,0,,2018-03-05 22:06:05
2018-03-05 18:21:53,INT-09684/18,parkowanie pojazdów za B-36,NIEPRAWIDŁOWE PARKOWANIE,CZOCHRALSKIEGO /,100,,2018-03-06 00:48:00
2018-03-05 18:51:33,INT-09694/18,Ognisko na ROD,"WYPALANIE, OGNISKO",CHEŁMOŃSKIEGO JÓZEFA /,MANDAT,200,2018-03-05 18:51:45
2018-03-05 19:04:03,INT-09700/18,reklama w pasie drogowym,PORZĄDKOWA,PLAC BISKUPA NANKIERA 17A/,MANDAT,200,2018-03-05 19:17:18
2018-03-05 19:06:31,INT-09698/18,parkowanie poj. Audi na kopercie przeznaczonej dla osoby niepełnosprawnej bez uprawnień Godz 21:15 ponowne zgłoszenie ,NIEPRAWIDŁOWE PARKOWANIE,NYSKA 58/,500,,2018-03-06 00:34:59
2018-03-05 20:36:32,INT-09715/18,Parkowanie w D-40 poza miejscami wyznaczonymi.,NIEPRAWIDŁOWE PARKOWANIE,PRĄDZYŃSKIEGO 47/,0,,2018-03-05 22:34:05
2018-03-05 21:35:00,INT-09732/18,parkowanie za b-36 i na postoju TAXI bez uprawnień,BLOKADA,WŁODKOWICA /,100,,2018-03-06 03:51:44
2018-03-05 21:50:00,INT-09734/18,parkowanie za B-36,BLOKADA,LEGNICKA /,100,,2018-03-06 04:22:11
2018-03-05 23:11:19,INT-09725/18,Pojazdy zaparkowane na kopertach dla inwalidy,NIEPRAWIDŁOWE PARKOWANIE,ZAKŁADOWA 9 N/,0,,2018-03-05 23:53:25
2018-03-05 23:45:00,INT-09733/18,parkowanie w strefie zamieszkania poza miejscami wyznaczonymi do parkowania,BLOKADA,STRZEGOMSKA /,100,,2018-03-06 04:13:48
2018-03-05 23:45:00,INT-09733/18,parkowanie w strefie zamieszkania poza miejscami wyznaczonymi do parkowania,BLOKADA,STRZEGOMSKA /,0,,2018-03-06 04:13:48
